cif,frekuensi rtg,frekuensi pos,frekuensi wib,frekuensi clr,frekuensi swt,saldo
10160461895,NULL,1,NULL,NULL,NULL,25407151.000
10160463011,NULL,6,NULL,NULL,NULL,5762264.000
10160463721,NULL,1,NULL,NULL,NULL,24417589.000
10160464165,NULL,1,NULL,NULL,NULL,3985202.000
10160464397,NULL,1,NULL,NULL,NULL,1002.000
10160464659,NULL,1,NULL,NULL,NULL,1197656.000
10160467853,NULL,1,NULL,NULL,NULL,0.000
10160467955,NULL,1,NULL,NULL,NULL,1000851.000
10160468214,NULL,1,NULL,NULL,NULL,1080234.000
10160468261,NULL,1,NULL,NULL,NULL,18601.000
10160468503,NULL,1,NULL,NULL,NULL,1793971.000
10160468991,NULL,1,NULL,NULL,NULL,611609.000
10160469320,NULL,1,NULL,NULL,NULL,216735.000
10160469770,NULL,1,NULL,NULL,NULL,2154708.000
10160470626,NULL,1,NULL,NULL,NULL,1938758.000
10160470683,NULL,1,NULL,NULL,NULL,217340.000
10160470706,NULL,1,NULL,NULL,NULL,2732287.000
10160470763,NULL,1,NULL,NULL,NULL,1297522.000
10160473099,NULL,2,NULL,NULL,NULL,5031839.000
10160473179,NULL,2,NULL,NULL,NULL,20250816.000
10160473571,NULL,2,NULL,NULL,NULL,719575.000
10160474126,NULL,1,1,NULL,NULL,485525988.000
10160474404,NULL,1,NULL,NULL,NULL,1678976.000
10160474758,NULL,1,NULL,NULL,NULL,15800.000
10160475532,NULL,1,NULL,NULL,NULL,0.000
10160475670,NULL,1,NULL,NULL,NULL,1426295.000
10160476390,NULL,1,NULL,NULL,NULL,29669.000
10160477588,NULL,10,NULL,NULL,NULL,2855775.000
10160477668,NULL,1,NULL,NULL,NULL,1397.000
10160478029,NULL,5,NULL,NULL,NULL,114385.000
10160478247,NULL,1,NULL,NULL,NULL,40324.000
10160479425,NULL,1,NULL,NULL,NULL,180000.000
10160480384,NULL,1,NULL,NULL,NULL,646000.000
10160481292,NULL,1,NULL,NULL,NULL,271767.000
10160481432,NULL,1,NULL,NULL,NULL,895092.000
10160482903,NULL,3,NULL,NULL,NULL,2815391.000
10160483817,NULL,2,NULL,NULL,NULL,2909168.000
10160483965,NULL,1,NULL,NULL,NULL,735520.000
10160484042,NULL,2,NULL,NULL,NULL,155920.000
10160484304,NULL,1,NULL,NULL,NULL,198527.000
10160485462,NULL,1,NULL,NULL,NULL,1115481.000
10160485642,NULL,1,NULL,NULL,NULL,114246.000
10160485995,NULL,1,NULL,NULL,NULL,941083.000
10160487936,NULL,1,NULL,NULL,NULL,29670.000
10160488037,NULL,1,NULL,NULL,NULL,344101.000
10160488083,NULL,1,NULL,NULL,NULL,490599.000
10160488723,NULL,1,NULL,NULL,NULL,14646256.000
10160488973,NULL,1,NULL,NULL,NULL,12106.000
10160489302,NULL,1,NULL,NULL,NULL,8664268.000
10160489410,NULL,1,NULL,NULL,NULL,456527.000
10160489548,NULL,1,NULL,NULL,NULL,2008520.000
10160490437,NULL,1,NULL,NULL,NULL,15826457.000
10160490472,NULL,1,NULL,NULL,NULL,0.000
10160490608,NULL,1,NULL,NULL,NULL,2777942.000
10160490926,NULL,2,NULL,NULL,NULL,3450522.000
10160491084,NULL,1,NULL,NULL,NULL,112883.000
10160491851,NULL,1,NULL,NULL,NULL,35998.000
10160493185,NULL,1,NULL,NULL,NULL,406500.000
10160493643,NULL,2,NULL,NULL,NULL,51572906.000
10160493803,NULL,1,NULL,NULL,NULL,9622414.000
10160495471,NULL,1,NULL,NULL,NULL,2809462.000
10160497110,NULL,1,NULL,NULL,NULL,9241792.000
10160497707,NULL,1,NULL,NULL,NULL,41109.000
10160497831,NULL,1,NULL,NULL,NULL,17718.000
10160497856,NULL,2,NULL,NULL,NULL,4393787.000
10160498575,NULL,1,NULL,NULL,NULL,1347927.000
10160498677,NULL,2,NULL,NULL,NULL,1271815.000
10160499455,NULL,1,NULL,NULL,NULL,3575.000
10160499703,NULL,1,NULL,NULL,NULL,832264.000
10160502909,NULL,1,NULL,NULL,NULL,1401966.000
10160502954,NULL,1,NULL,NULL,NULL,9558.000
10160504208,NULL,1,NULL,NULL,NULL,406250.000
10160506000,NULL,1,NULL,NULL,NULL,74942.000
10160507397,NULL,1,NULL,NULL,NULL,6830467.000
10160509195,NULL,3,NULL,NULL,NULL,117432.000
10160509438,NULL,1,NULL,NULL,NULL,220079.000
10160509882,NULL,1,NULL,NULL,NULL,100014.000
10160512896,NULL,1,NULL,NULL,NULL,4736844.000
10160513315,NULL,1,NULL,NULL,NULL,4436229.000
10160513845,NULL,1,NULL,NULL,NULL,113879.000
10160515028,NULL,2,NULL,NULL,NULL,3909.000
10160515074,NULL,3,NULL,NULL,NULL,305866.000
10160551890,NULL,2,NULL,NULL,NULL,2706255.000
10160685654,NULL,1,NULL,NULL,NULL,1513406.000
10160689398,NULL,2,NULL,NULL,NULL,82189.000
10160704394,NULL,NULL,66,NULL,NULL,3541714.000
10160756270,NULL,1,NULL,NULL,NULL,14583177.000
10160759980,NULL,1,NULL,NULL,NULL,95774.000
10160811196,NULL,1,NULL,NULL,NULL,1985078.000
10160814544,NULL,3,NULL,NULL,NULL,643560.000
10160817855,NULL,1,NULL,NULL,NULL,684.000
10160818340,NULL,1,NULL,NULL,NULL,925070.000
10160819556,NULL,1,NULL,NULL,NULL,1316143.000
10160819611,NULL,1,NULL,NULL,NULL,0.000
10160820582,NULL,2,NULL,NULL,NULL,205805.000
10160820638,NULL,1,NULL,NULL,NULL,218494.000
10160820685,NULL,1,NULL,NULL,NULL,28711.000
10160821059,NULL,6,NULL,NULL,NULL,9172764.000
10160821092,NULL,1,NULL,NULL,NULL,2214430.000
10160822660,NULL,1,NULL,NULL,NULL,8792000.000
10160824896,NULL,1,NULL,NULL,NULL,330585.000
10160825212,NULL,1,NULL,NULL,NULL,25004886.000
10160826359,NULL,3,NULL,NULL,NULL,763931.000
10160826370,NULL,2,NULL,NULL,NULL,403340.000
10160827454,NULL,1,NULL,NULL,NULL,4353.000
10160827488,NULL,1,NULL,NULL,NULL,3982771.000
10160828031,NULL,1,NULL,NULL,NULL,364871.000
10160828158,NULL,1,NULL,NULL,NULL,2183596.000
10160829206,NULL,1,NULL,NULL,NULL,1813052.000
10160830290,NULL,1,NULL,NULL,NULL,1519893.000
10160830660,NULL,1,NULL,NULL,NULL,632561.000
10160831561,NULL,1,NULL,NULL,NULL,653111.000
10160832372,NULL,1,NULL,NULL,NULL,23674470.000
10160835256,NULL,1,NULL,NULL,NULL,1012424.000
10160835578,NULL,1,NULL,NULL,NULL,747355.000
10160835669,NULL,1,NULL,NULL,NULL,1366506.000
10160835760,NULL,1,NULL,NULL,NULL,87511.000
10160846176,NULL,1,NULL,NULL,NULL,2049460.000
10160846737,NULL,1,NULL,NULL,NULL,128769.000
10160847470,NULL,1,NULL,NULL,NULL,1180313.000
10160853529,NULL,1,NULL,NULL,NULL,61043370.000
10160853893,NULL,1,NULL,NULL,NULL,6022.000
10160860389,NULL,1,NULL,NULL,NULL,15346808.000
10160875962,NULL,1,NULL,NULL,NULL,2087796.000
10160879638,NULL,1,NULL,NULL,NULL,492406.000
10160890526,NULL,2,NULL,NULL,NULL,24329026.000
10160890947,NULL,2,NULL,NULL,NULL,27658.000
10160891185,NULL,1,NULL,NULL,NULL,9249467.000
10160891540,NULL,1,NULL,NULL,NULL,33766193.000
10160891711,NULL,1,NULL,NULL,NULL,11541028.000
10160891904,NULL,1,NULL,NULL,NULL,874885.000
10160892243,NULL,1,NULL,NULL,NULL,21023.000
10160892377,NULL,2,NULL,NULL,NULL,2923180.000
10160893732,NULL,1,NULL,NULL,NULL,0.000
10160903900,NULL,2,NULL,NULL,NULL,9489105.000
10160906122,NULL,1,3,NULL,1,28307675.000
10160914516,NULL,1,NULL,NULL,NULL,133360.000
10160916899,NULL,3,NULL,NULL,NULL,5259384.000
10160918176,NULL,1,NULL,NULL,NULL,25486057.000
10160947734,NULL,1,NULL,NULL,NULL,732692.000
10160947748,NULL,NULL,40,NULL,NULL,1414920.000
10160948324,NULL,1,NULL,NULL,NULL,1765232.000
10160949159,NULL,2,NULL,NULL,NULL,6493712.000
10160949214,NULL,1,NULL,NULL,NULL,2611714.000
10160949226,NULL,1,NULL,NULL,NULL,11397248.000
10160949250,NULL,1,NULL,NULL,NULL,3285631.000
10160949538,NULL,1,NULL,NULL,NULL,249445.000
10160949869,NULL,1,NULL,NULL,NULL,756385.000
10160950255,NULL,1,NULL,NULL,NULL,22870.000
10160950373,NULL,1,NULL,NULL,NULL,15136646.000
10160950407,NULL,3,NULL,NULL,NULL,6841149.000
10160950476,NULL,3,157,NULL,NULL,4957238.000
10160956945,NULL,1,NULL,NULL,NULL,14402612.000
10160959593,NULL,4,NULL,NULL,NULL,20983424.000
10160959776,NULL,1,NULL,NULL,NULL,1355958.000
10160962056,NULL,2,NULL,NULL,NULL,1626257.000
10160962730,NULL,1,NULL,NULL,NULL,310908.000
10160962947,NULL,1,NULL,NULL,NULL,46781457.000
10160963240,NULL,1,NULL,NULL,NULL,510962.000
10160963541,NULL,1,NULL,NULL,NULL,19343.000
10160973527,NULL,1,NULL,NULL,NULL,535034.000
10160973709,NULL,1,NULL,NULL,NULL,1202.000
10160974838,NULL,1,NULL,NULL,NULL,912817926.000
10160988108,NULL,1,NULL,NULL,NULL,1013.000
10160988681,NULL,1,NULL,NULL,NULL,2534024.000
10160988839,NULL,1,NULL,NULL,NULL,79631.000
10160988964,NULL,3,NULL,NULL,NULL,7004345.000
10160989934,NULL,1,NULL,NULL,NULL,1212889.000
10160990049,NULL,1,NULL,NULL,NULL,8213.000
10160990792,NULL,1,NULL,NULL,NULL,8758196.000
10160998094,NULL,4,NULL,NULL,NULL,883376.000
10161004738,NULL,2,NULL,NULL,NULL,12314.000
10161008000,NULL,1,NULL,NULL,NULL,0.000
10161035157,NULL,1,NULL,NULL,NULL,35003.000
10161039114,NULL,1,NULL,NULL,NULL,6593.000
10161089179,NULL,21,NULL,NULL,NULL,16748602.000
10161093037,NULL,1,NULL,NULL,NULL,14074228.000
10161103812,NULL,1,NULL,NULL,NULL,2978.000
10161109049,NULL,1,NULL,NULL,NULL,8490.000
10161110178,NULL,1,NULL,NULL,NULL,3132523.000
10161134663,NULL,1,NULL,NULL,NULL,1439686.000
10161134935,NULL,1,NULL,NULL,NULL,2456049.000
10161136442,NULL,1,NULL,NULL,NULL,2055412.000
10161139388,NULL,1,NULL,NULL,NULL,254423.000
10161143518,NULL,1,NULL,NULL,NULL,4286297.000
10161155819,NULL,1,NULL,NULL,NULL,4532.000
10161156022,NULL,1,NULL,NULL,NULL,90538831.000
10161156528,NULL,1,NULL,NULL,NULL,236713.000
10161156654,NULL,1,NULL,NULL,NULL,1323700.000
10161156699,NULL,1,NULL,NULL,NULL,9802.000
10161157374,NULL,1,NULL,NULL,NULL,12062810.000
10161158089,NULL,5,NULL,NULL,NULL,2494670.000
10161175677,NULL,1,NULL,NULL,NULL,89718.000
10161190421,NULL,1,NULL,NULL,NULL,207539.000
10161194395,NULL,2,NULL,NULL,NULL,7876934.000
10161194690,NULL,2,NULL,NULL,NULL,32169.000
10161194906,NULL,1,NULL,NULL,NULL,7000.000
10161195098,NULL,1,NULL,NULL,NULL,307221.000
10161195942,NULL,6,NULL,NULL,NULL,758864.000
10161195977,NULL,1,NULL,NULL,NULL,14025185.000
10161196261,NULL,1,NULL,NULL,NULL,9092778.000
10161197760,NULL,1,NULL,NULL,NULL,391226.000
10161199483,NULL,1,NULL,NULL,NULL,439154.000
10161199915,NULL,1,NULL,NULL,NULL,14431804.000
10161200322,NULL,1,NULL,NULL,NULL,44563.000
10161200543,NULL,1,NULL,NULL,NULL,36800.000
10161201078,NULL,2,NULL,NULL,NULL,697008.000
10161201224,NULL,1,NULL,NULL,NULL,3905.000
10161201765,NULL,1,NULL,NULL,NULL,185462.000
10161203074,NULL,9,NULL,NULL,NULL,8258788.000
10161203108,NULL,2,NULL,NULL,NULL,44572789.000
10161203409,NULL,1,NULL,NULL,NULL,1496863.000
10161203624,NULL,NULL,1,NULL,NULL,0.000
10161204214,NULL,1,NULL,NULL,NULL,22627.000
10161204573,NULL,1,NULL,NULL,NULL,2036973.000
10161205814,NULL,1,NULL,NULL,NULL,1405.000
10161205826,NULL,1,NULL,NULL,NULL,124425.000
10161206269,NULL,1,NULL,NULL,NULL,53944.000
10161207058,NULL,2,NULL,NULL,NULL,164180.000
10161207348,NULL,1,NULL,NULL,NULL,0.000
10161208278,NULL,1,NULL,NULL,NULL,1167230.000
10161209055,NULL,5,NULL,NULL,NULL,1378416.000
10161209638,NULL,1,NULL,NULL,NULL,318602.000
10161210035,NULL,2,NULL,NULL,NULL,5042208.000
10161211221,NULL,2,NULL,NULL,NULL,18071905.000
10161211335,NULL,2,NULL,NULL,NULL,186177933.000
10161211601,NULL,1,NULL,NULL,NULL,1644227.000
10161211714,NULL,1,NULL,NULL,NULL,2046966.000
10161212305,NULL,1,NULL,NULL,NULL,8.000
10161213897,NULL,1,NULL,NULL,NULL,87434.000
10161214169,NULL,1,NULL,NULL,NULL,493889.000
10161214719,NULL,1,NULL,NULL,NULL,0.000
10161215427,NULL,1,NULL,NULL,NULL,295895.000
10161215529,NULL,2,NULL,NULL,NULL,65043.000
10161215791,NULL,1,NULL,NULL,NULL,19984.000
10161217800,NULL,NULL,1,NULL,NULL,70.000
10161221129,NULL,1,NULL,NULL,NULL,8043897.000
10161221396,NULL,1,NULL,NULL,NULL,151047.000
10161221873,NULL,2,NULL,NULL,NULL,38711.000
10161222121,NULL,1,NULL,NULL,NULL,1016355.000
10161223060,NULL,1,NULL,NULL,NULL,39693.000
10161223850,NULL,15,NULL,NULL,NULL,61291718.000
10161224222,NULL,1,NULL,NULL,NULL,80394.000
10161224269,NULL,3,NULL,NULL,NULL,8648019.000
10161224728,NULL,1,NULL,NULL,NULL,493057.000
10161224739,NULL,1,NULL,NULL,NULL,1692275.000
10161225273,NULL,1,NULL,NULL,NULL,734032.000
10161225285,NULL,1,NULL,NULL,NULL,1852457.000
10161228001,NULL,1,NULL,NULL,NULL,64591.000
10161228150,NULL,1,NULL,NULL,NULL,531366.000
10161228414,NULL,1,NULL,NULL,NULL,13000.000
10161228450,NULL,1,NULL,NULL,NULL,6252238.000
10161229016,NULL,1,NULL,NULL,NULL,15448631.000
10161229245,NULL,2,NULL,NULL,NULL,2200.000
10161229322,NULL,7,NULL,NULL,NULL,12409779.000
10161229430,NULL,5,NULL,NULL,NULL,109579.000
10161230628,NULL,2,NULL,NULL,NULL,2630052.000
10161230686,NULL,1,NULL,NULL,NULL,50707889.000
10161231049,NULL,5,NULL,NULL,NULL,54817.000
10161231769,NULL,2,NULL,NULL,NULL,512708.000
10161233135,NULL,1,NULL,NULL,NULL,866705.000
10161233471,NULL,3,NULL,NULL,NULL,50606398.000
10161234589,NULL,1,NULL,NULL,NULL,1188372.000
10161234691,NULL,2,NULL,NULL,NULL,73681.000
10161239496,NULL,1,NULL,NULL,NULL,1402926.000
10161240544,NULL,1,NULL,NULL,NULL,255033.000
10161242240,NULL,3,NULL,NULL,NULL,246029.000
10161243501,NULL,NULL,1,NULL,NULL,138018742.000
10161243683,NULL,1,NULL,NULL,NULL,3214655.000
10161244069,NULL,2,NULL,NULL,NULL,5195388.000
10161244285,NULL,1,NULL,NULL,NULL,222964.000
10161245096,NULL,1,NULL,NULL,NULL,8340558.000
10161245311,NULL,1,NULL,NULL,NULL,1151407.000
10161252403,NULL,1,NULL,NULL,NULL,3006693.000
10161252608,NULL,1,NULL,NULL,NULL,550179.000
10161278877,NULL,1,NULL,NULL,NULL,146538.000
10161278888,NULL,1,NULL,NULL,NULL,99526.000
10161279285,NULL,2,NULL,NULL,NULL,105853.000
10161279586,NULL,3,NULL,NULL,NULL,165006.000
10161282103,NULL,1,NULL,NULL,NULL,7186.000
10161291335,NULL,1,NULL,NULL,NULL,6413397.000
10161341906,NULL,1,NULL,NULL,NULL,180552.000
10161346217,NULL,1,NULL,NULL,NULL,13290920.000
10161347177,NULL,1,NULL,NULL,NULL,15027165.000
10161347335,NULL,1,NULL,NULL,NULL,11594.000
10161347442,NULL,1,NULL,NULL,NULL,336846.000
10161347569,NULL,1,NULL,NULL,NULL,2605104.000
10161347693,NULL,1,NULL,NULL,NULL,0.000
10161348595,NULL,7,NULL,NULL,NULL,406620.000
10161348923,NULL,1,NULL,NULL,NULL,0.000
10161350087,NULL,1,NULL,NULL,NULL,5516.000
10161350535,NULL,1,NULL,NULL,NULL,0.000
10161351436,NULL,1,NULL,NULL,NULL,4897893.000
10161352299,NULL,2,NULL,NULL,NULL,1070748.000
10161352510,NULL,1,NULL,NULL,NULL,690234.000
10161352761,NULL,1,NULL,NULL,NULL,2255237.000
10161354024,NULL,2,NULL,NULL,NULL,3921960.000
10161354372,NULL,1,NULL,NULL,NULL,621730.000
10161355064,NULL,1,NULL,NULL,NULL,186947.000
10161355613,NULL,1,NULL,NULL,NULL,55594.000
10161356148,NULL,1,NULL,NULL,NULL,15167799.000
10161356720,NULL,1,NULL,NULL,NULL,460617.000
10161357015,NULL,1,NULL,NULL,NULL,195421.000
10161357208,NULL,1,NULL,NULL,NULL,712874.000
10161357310,NULL,1,NULL,NULL,NULL,3342.000
10161357321,NULL,1,NULL,NULL,NULL,4986919.000
10161358088,NULL,2,NULL,NULL,NULL,576346.000
10161358830,NULL,1,NULL,NULL,NULL,25993061.000
10161359528,NULL,1,NULL,NULL,NULL,17351.000
10161360004,NULL,1,NULL,NULL,NULL,7418.000
10161360386,NULL,1,NULL,NULL,NULL,4994151.000
10161360670,NULL,1,NULL,NULL,NULL,24953.000
10161361158,NULL,1,NULL,NULL,NULL,273931.000
10161361878,NULL,2,NULL,NULL,NULL,1088.000
10161365906,NULL,1,NULL,NULL,NULL,1947250.000
10161366468,NULL,1,NULL,NULL,NULL,309560.000
10161367193,NULL,1,NULL,NULL,NULL,51243.000
10161367757,NULL,1,NULL,NULL,NULL,2488154.000
10161368004,NULL,2,NULL,NULL,NULL,86867.000
10161368633,NULL,3,NULL,NULL,NULL,9456577.000
10161368644,NULL,1,NULL,NULL,NULL,8331076.000
10161368771,NULL,1,NULL,NULL,NULL,5182016.000
10161368929,NULL,1,NULL,NULL,NULL,247849.000
10161369054,NULL,1,NULL,NULL,NULL,158525456.000
10161369077,NULL,1,NULL,NULL,NULL,2202354.000
10161369638,NULL,1,NULL,NULL,NULL,0.000
10161369740,NULL,2,NULL,NULL,NULL,867093.000
10161370239,NULL,19,NULL,NULL,NULL,1345783.000
10161370360,NULL,1,NULL,NULL,NULL,22762.000
10161370598,NULL,1,NULL,NULL,NULL,9336.000
10161371028,NULL,1,NULL,NULL,NULL,29027007.000
10161372708,NULL,3,NULL,NULL,NULL,10224936.000
10161373162,NULL,3,NULL,NULL,NULL,24349.000
10161373712,NULL,2,NULL,NULL,NULL,23054.000
10161373861,NULL,1,NULL,NULL,NULL,4466419.000
10161375047,NULL,1,NULL,NULL,NULL,368611.000
10161375284,NULL,10,NULL,NULL,NULL,2801.000
10161375858,NULL,2,NULL,NULL,NULL,2684316.000
10161375902,NULL,1,NULL,NULL,NULL,0.000
10161376083,NULL,1,NULL,NULL,NULL,28385521.000
10161376724,NULL,1,NULL,NULL,NULL,2513492.000
10161376952,NULL,1,NULL,NULL,NULL,13299.000
10161377673,NULL,3,NULL,NULL,NULL,2483242.000
10161378319,NULL,1,NULL,NULL,NULL,977760.000
10161378381,NULL,1,NULL,NULL,NULL,76743.000
10161378641,NULL,1,NULL,NULL,NULL,2553710.000
10161378746,NULL,1,NULL,NULL,NULL,7356.000
10161378971,NULL,2,NULL,NULL,NULL,3119050.000
10161380947,NULL,1,NULL,NULL,NULL,8155389.000
10161381995,NULL,1,NULL,NULL,NULL,195380.000
10161382376,NULL,NULL,1,NULL,NULL,1758441.000
10161382625,NULL,1,NULL,NULL,NULL,861939.000
10161382751,NULL,1,NULL,NULL,NULL,1002387.000
10161384396,NULL,2,NULL,NULL,NULL,4173099.000
10161384725,NULL,2,NULL,NULL,NULL,729544.000
10161384804,NULL,1,NULL,NULL,NULL,20031289.000
10161387635,NULL,1,NULL,NULL,NULL,32574529.000
10161387964,NULL,1,NULL,NULL,NULL,812796.000
10161388045,NULL,1,NULL,NULL,NULL,639959.000
10161388213,NULL,1,NULL,NULL,NULL,18942.000
10161388798,NULL,2,NULL,NULL,NULL,91459.000
10161389319,NULL,1,NULL,NULL,NULL,12985595.000
10161390074,NULL,1,NULL,NULL,NULL,21767.000
10161390334,NULL,1,NULL,NULL,NULL,3078337.000
10161390409,NULL,1,NULL,NULL,NULL,1388.000
10161391306,NULL,1,NULL,NULL,NULL,316590.000
10161391663,NULL,1,NULL,NULL,NULL,11444.000
10161391686,NULL,2,NULL,NULL,NULL,22130225.000
10161391923,NULL,2,NULL,NULL,NULL,4662682.000
10161392173,NULL,1,NULL,NULL,NULL,14354845.000
10161392184,NULL,1,NULL,NULL,NULL,11964343.000
10161393234,NULL,1,NULL,NULL,NULL,28940.000
10161393673,NULL,1,NULL,NULL,NULL,2157.000
10161394034,NULL,1,NULL,NULL,NULL,4837825.000
10161394405,NULL,1,NULL,NULL,NULL,1522.000
10161394540,NULL,2,NULL,NULL,NULL,18976.000
10161394769,NULL,1,NULL,NULL,NULL,282838.000
10161395953,NULL,1,NULL,NULL,NULL,3528653.000
10161396526,NULL,1,NULL,NULL,NULL,106752.000
10161396674,NULL,2,NULL,NULL,NULL,5859306.000
10161398864,NULL,1,NULL,NULL,NULL,0.000
10161399596,NULL,1,NULL,NULL,NULL,606131.000
10161399629,NULL,1,NULL,NULL,NULL,8835396.000
10161402655,NULL,1,NULL,NULL,NULL,106889.000
10161402779,NULL,1,NULL,NULL,NULL,2992051.000
10161403374,NULL,1,NULL,NULL,NULL,32490057.000
10161406864,NULL,1,NULL,NULL,NULL,42201.000
10161407021,NULL,1,NULL,NULL,NULL,41264.000
10161407101,NULL,5,NULL,NULL,NULL,3650792.000
10161407551,NULL,1,NULL,NULL,NULL,3025193.000
10161408632,NULL,2,NULL,NULL,NULL,4863.000
10161408781,NULL,1,NULL,NULL,NULL,91429.000
10161409018,NULL,2,NULL,NULL,NULL,1220.000
10161409479,NULL,1,NULL,NULL,NULL,371673.000
10161409548,NULL,1,NULL,NULL,NULL,137597.000
10161410329,NULL,1,NULL,NULL,NULL,380796.000
10161410655,NULL,1,NULL,NULL,NULL,1834118.000
10161411669,NULL,1,NULL,NULL,NULL,1142057.000
10161411940,NULL,1,NULL,NULL,NULL,1663392.000
10161412742,NULL,2,NULL,NULL,NULL,604629.000
10161412811,NULL,1,NULL,NULL,NULL,38924.000
10161412924,NULL,10,NULL,NULL,NULL,9003883.000
10161414077,NULL,NULL,1,NULL,NULL,30595495.000
10161414326,NULL,1,NULL,NULL,NULL,21370.000
10161415206,NULL,1,NULL,NULL,NULL,4676576.000
10161415341,NULL,1,NULL,NULL,NULL,2384005.000
10161415414,NULL,2,NULL,NULL,NULL,3236761.000
10161415494,NULL,1,NULL,NULL,NULL,617598.000
10161415641,NULL,1,NULL,NULL,NULL,1376.000
10161415960,NULL,1,NULL,NULL,NULL,193734.000
10161417550,NULL,1,NULL,NULL,NULL,3721882.000
10161418529,NULL,1,NULL,NULL,NULL,2960338.000
10161418995,NULL,1,NULL,NULL,NULL,1007475.000
10161419028,NULL,1,NULL,NULL,NULL,225725.000
10161419829,NULL,1,NULL,NULL,NULL,991739.000
10161419942,NULL,1,NULL,NULL,NULL,8574.000
10161420046,NULL,1,NULL,NULL,NULL,3998234.000
10161420347,NULL,2,NULL,NULL,NULL,638366.000
10161421894,NULL,1,NULL,NULL,NULL,2180286.000
10161421973,NULL,1,NULL,NULL,NULL,1364753.000
10161422222,NULL,1,NULL,NULL,NULL,394838.000
10161422444,NULL,1,NULL,NULL,NULL,0.000
10161422524,NULL,1,NULL,NULL,NULL,1063320.000
10161422627,NULL,13,NULL,NULL,NULL,299039.000
10161422765,NULL,NULL,11,NULL,NULL,746180.000
10161422776,NULL,3,NULL,NULL,NULL,55256.000
10161424887,NULL,1,NULL,NULL,NULL,177294030.000
10161425159,NULL,1,NULL,NULL,NULL,18437.000
10161425272,NULL,1,NULL,NULL,NULL,29545.000
10161425357,NULL,2,NULL,NULL,NULL,637734.000
10161425788,NULL,1,NULL,NULL,NULL,61479.000
10161425821,NULL,2,NULL,NULL,NULL,3351777.000
10161427053,NULL,1,NULL,NULL,NULL,5989260.000
10161427109,NULL,1,NULL,NULL,NULL,2583905.000
10161427581,NULL,1,NULL,NULL,NULL,16350.000
10161433515,NULL,1,NULL,NULL,NULL,1938784.000
10161433526,NULL,3,NULL,NULL,NULL,59366815.000
10161434439,NULL,2,NULL,NULL,NULL,5356116.000
10161434701,NULL,2,NULL,NULL,NULL,695370.000
10161434712,NULL,1,NULL,NULL,NULL,655360.000
10161435660,NULL,5,NULL,NULL,NULL,2535858.000
10161437208,NULL,1,NULL,NULL,NULL,12000.000
10161437362,NULL,1,NULL,NULL,NULL,156802.000
10161438786,NULL,1,NULL,NULL,NULL,1219503.000
10161438854,NULL,2,NULL,NULL,NULL,11845.000
10161439227,NULL,2,NULL,NULL,NULL,110099.000
10161440510,NULL,1,NULL,NULL,NULL,15286.000
10161440795,NULL,1,NULL,NULL,NULL,53979.000
10161441009,NULL,1,NULL,NULL,NULL,4743327.000
10161441180,NULL,2,NULL,NULL,NULL,211893.000
10161442382,NULL,1,NULL,NULL,NULL,1917168.000
10161442860,NULL,1,NULL,NULL,NULL,10033536.000
10161443119,NULL,1,NULL,NULL,NULL,46842.000
10161443268,NULL,1,NULL,NULL,NULL,297210.000
10161443364,NULL,2,NULL,NULL,NULL,4886280.000
10161443500,NULL,2,NULL,NULL,NULL,6595481.000
10161444090,NULL,2,NULL,NULL,NULL,49129409.000
10161444272,NULL,26,NULL,NULL,NULL,13592274.000
10161444328,NULL,2,NULL,NULL,NULL,731553.000
10161445241,NULL,1,NULL,NULL,NULL,0.000
10161445541,NULL,1,NULL,NULL,NULL,2438931.000
10161445643,NULL,1,NULL,NULL,NULL,15843442.000
10161447022,NULL,1,NULL,NULL,NULL,81750.000
10161447284,NULL,3,NULL,NULL,NULL,53179.000
10161448198,NULL,1,NULL,NULL,NULL,1646751.000
10161450286,NULL,2,NULL,NULL,NULL,1709821.000
10161450485,NULL,1,NULL,NULL,NULL,2064224.000
10161450733,NULL,1,NULL,NULL,NULL,396567.000
10161451086,NULL,1,NULL,NULL,NULL,403276.000
10161451976,NULL,2,NULL,NULL,NULL,3265301.000
10161452144,NULL,1,NULL,NULL,NULL,151194270.000
10161452847,NULL,1,NULL,NULL,NULL,528626.000
10161454616,NULL,1,NULL,NULL,NULL,330753.000
10161455048,NULL,1,NULL,NULL,NULL,0.000
10161455114,NULL,3,NULL,NULL,NULL,13259582.000
10161461748,NULL,1,NULL,NULL,NULL,20004708.000
10161463870,NULL,1,NULL,NULL,NULL,699723.000
10161517962,NULL,1,NULL,NULL,NULL,19089.000
10161520851,NULL,1,NULL,NULL,NULL,3087725.000
10161521234,NULL,1,NULL,NULL,NULL,1048161.000
10161522496,NULL,1,NULL,NULL,NULL,437560.000
10161523942,NULL,2,NULL,NULL,NULL,3553.000
10161525117,NULL,1,NULL,NULL,NULL,25344236.000
10161526355,NULL,1,NULL,NULL,NULL,1275741.000
10161526694,NULL,2,NULL,NULL,NULL,3081821.000
10161527193,NULL,1,NULL,NULL,NULL,8779866.000
10161528407,NULL,2,NULL,NULL,NULL,207870.000
10161529400,NULL,1,NULL,NULL,NULL,360352.000
10161529627,NULL,1,NULL,NULL,NULL,190138.000
10161530904,NULL,1,NULL,NULL,NULL,36500.000
10161533350,NULL,1,NULL,NULL,NULL,130.000
